ProductName,Nutrient_category,Description,Contents,Formulated_For,Suplements Facts,Suplements Facts Images,Product_Image,QR_Video,FORMULATION ADVANTAGE:,Amino Acid Profile Per Serving,Benefits,Pdf_link,HealthConcern,Introduction,Risk Factors,Blood Pressure Classification,Nitric Oxide & Blood Pressure,Lifestyle Recommendations,Nutrient Recommendations,Signs & Symptoms,Insulin Resistance & PCOS,Causes,Autonomic Nervous System & Responses,Common Prescriptions,Nutrient Depletions,Sources of Nutrients
Ortho Biotic® R,Unknown,Ortho Biotic® R is a unique reserve of probiotic strains for individuals who have an altered microbiome signature who need a targeted reset.,"Ortho Biotic® R was developed for patients who have unique microbiome challenges that do not respond to typical probiotic regimens. These patients have been categorized as having a “resistor” type microbiome that needs to be reset and renewed. It upholds the same strain diversity and potency approach as Ortho Biotic® but contains a different set of seven probiotic strains including Saccharomyces boulardii, for enhanced gut microbial variety and ecosystem stability. In addition, it can be used for those who prefer a rotational approach to probiotics to bolster the microbiome footprint. Ortho Biotic® R offers an evidence-based, complementary probiotic formula to support individual microbiome needs.",GASTROINTESTINALHEALTHIMMUNE HEALTH,Unknown,https://drive.google.com/uc?export=view&id=1RBJmE3kVfvezV8kMZ2O8-Qb8SfVgLEgu,https://drive.google.com/uc?export=view&id=19x8e3K3xYbr4y1NMrdSVJJeKxTQpdc7k,https://drive.google.com/uc?export=view&id=1R0BKuqE4QVj07P_lKrQLqukxeTP2vNGi,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ortho Biotic® Women’s,Unknown,Ortho Biotic® Women's is formulated to maintain a healthy vaginal microbial balance,"Every area of the human body has a unique ecology and therefore a unique microbiome. A healthy vaginal environment is mildly acidic, with Lactobacillus as the predominant species. To support pH balance and normal ecology, Ortho Biotic® Women's contains two specific species of Lactobacilli: reuteri and L. rhamnosus. These two species are common in a healthy vaginal ecosystem and the strains used are backed by human studies","GASTROINTESTINAL HEALTH , WOMEN'S 
 HEALTH",Unknown,https://drive.google.com/uc?export=view&id=1AR-J-yV7Jx2-44NlWmmXHkEuS9kCTQts,https://drive.google.com/uc?export=view&id=1taJ9FEc4vKHmi1cYowbhJBOj8poaTAT3,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ortho Digestzyme®,Unknown,Ortho Digestzyme® is a full-spectrum enzyme strategically designed to support each phase of digestion.,"In the gastric phase, betaine HCl and pepsin prime the stomach, ensuring proper pH to initiate the first phase of digestion. This sets up the second stage of digestion, the enteric phase, in which high-concentration pancreatin, which includes protease, amylase, and lipase, is released and activated in the small intestine to ensure proper protein breakdown and fat absorption. This unique blend of high-powered enzymes works in synergy to enhance digestion and ensure maximum nutrient absorption.",GASTROINTESTINAL HEALTH,Unknown,https://drive.google.com/uc?export=view&id=1ztWuICWvLk--ajhMT78e5ALO_2sTSMQo,https://drive.google.com/uc?export=view&id=1jgXsClLQqTOh4DKnCihKOFrGvG2em05O,https://drive.google.com/uc?export=view&id=1EktQSMTgCssr_8_MkWb5e7dR25pww1Bv,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ortho Spore Complete,Unknown,"Ortho Spore Complete is a unique spore-based, broad-spectrum probiotic formula designed to promote a healthy gut microbiota after SIBO.","Ortho Spore Complete is formulated with several spore-based probiotic strains to promote diversity and balance within the gut microbiota. Each capsule provides five key Bacillus strains that remain in a dormant, protective state in the harsh GI environment, then become active on target to transiently re-establish and recondition the gut to help prevent SIBO relapse.",GASTROINTESTINAL HEALTH,Unknown,https://drive.google.com/uc?export=view&id=1lB4pjTRUDKnoz7KpIxuRizNPIFOFlTAH,https://drive.google.com/uc?export=view&id=1vTlDRaz6mhcK-BHY7zlQXk08dv6l3YCB,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ortho Spore IG®,Unknown,"Ortho Spore IG® is a dual-action formulation, uniquely providing targeted, long-lasting effects of a spore-based probiotic with the binding capacity of serum-derived bovine immunoglobulins","Ortho Spore IG® is a spore-based, broad-spectrum probiotic designed to promote a healthy gut microflora, protect mucosal integrity, and relieve small intestinal bacterial overgrowth (SIBO). Each capsule of Ortho Spore IG® provides key Bacillus spore-forming probiotic strains that remain in a dormant protective state in the harsh gastrointestinal environment and become active on target to colonize and recondition the gut. In addition, high-concentration, dairy-free immunoglobulins bind and eliminate microbial components and toxins commonly found in SIBO.Quorum Sensing
  Bacillus species use quorum sensing to group together, communicate, and produce active compounds that deter unwanted organisms. This intelligent networking triggers the production of 
 key enzymes that inhibit the growth of undesirable bacteria.
  Immunoglobulin Protection
  The result of Bacillus species inhibiting the growth of undesirable bacteria is ultimately bacterial breakdown, which can expose the gut to toxic compounds. That is why it is important to use 
 concentrated immunoglobulins, which have broad-spectrum capacity to bind toxins and cell components released when bacteria are broken down. This neutralizes and protects the GI tract 
 while supporting healthy microbial balance",GASTROINTESTINAL HEALTH,Unknown,https://drive.google.com/uc?export=view&id=1l6qbjN9vje2fV3GeS1Ib5whgIbLYN-ft,https://drive.google.com/uc?export=view&id=1g9-t0JuUzXTuLk-0FP30jWHhNMr4HGkW,https://drive.google.com/uc?export=view&id=1Ip2V_hNlBCmEvz-RxVxMa1WLjs-nj8BH,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ORTHOMEGA CAPSULES 820,Unknown,Unknown,"Orthomega® 820 is a high-concentration fish oil sourced from waters off the Chilean coast. As the world’s least-industrialized coastline, these cold, fresh waters provide the cleanest, most sustainable source of fish in the world. Orthomega® provides 820 mg of eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA) per soft gel as triglycerides, the preferred form with superior absorption. The human body is accustomed to digesting and absorbing EPA and DHA in the triglyceride form. Despite this, the majority of fish oil products available on the market are in the ethyl ester form. The unusual structure of ethyl esters is resistant to the digestive enzymes that enable fat breakdown. The triglyceride form found in Orthomega® 820 allows for enhanced absorption and better assimilation in the body. To stabilize the oil, vitamin E (as mixed tocopherols) and rosemary extract are used to ensure maximum purity and freshness. This exclusive fish oil is purified, vacuum-distilled and independently tested to ensure heavy metals, pesticides and polychlorinated biphenyls (PCBs) are removed to undetectable levels. While most of the studies over the past three decades have focused on EPA and DHA, in recent years, there has been a growing interest in the omega-3 intermediate compound docosapentaenoic acid (DPA). Research has shown DPA collects in a variety of tissues, including the liver, breasts, brain, eyes, heart and red blood cells. DPA is the intermediate from EPA to DHA, and combined with the retroconversion of DHA to EPA, is now being considered an important reservoir for both EPA and DHA. Based on this growing body of research, each Orthomega® 820 soft gel contains 50 mg of DPA","ESSENTIAL FATTY ACIDS, CARDIOVASCULAR HEALTH
  MUSCULOSKELETAL HEALTH",Unknown,https://drive.google.com/uc?export=view&id=1IOy-rgqHdmo1zSdKAcfg9RHUuaAaA13l,https://drive.google.com/uc?export=view&id=1MkMSKSXd7XH9PT9qkE0k6LOWLI0FHu7y,https://drive.google.com/uc?export=view&id=1O6PFoqHA3F6JiZD3bcmF-11782X1bOG9,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Orthomega® Liquid,Unknown,"As our most potent fish oil formulation, Orthomega® Liquid is a molecularly distilled, high-concentration fish oil sourced from the cold, fresh waters off the Chilean coast.","Orthomega® Liquid includes 1.3 g of eicosapentaenoic acid (EPA), 850 mg of docosahexaenoic acid (DHA) and 175 mg of docosapentaenoic acid (DPA) per serving as triglycerides, the preferred form with superior absorption. The triglyceride form found in Orthomega® Liquid allows for enhanced absorption and better assimilation in the body. The Orthomega® Liquid formulation is a convenient method of achieving optimal omega-3 levels in the body. The natural mango-flavored liquid is the ideal alternative to encapsulated fish oil supplements.","ESSENTIAL FATTY ACIDS, CARDIOVASCULAR HEALTH
  MUSCULOSKELETAL HEALTH",Unknown,https://drive.google.com/uc?export=view&id=1mnTUq-RrHrhFbSvklotAfzUhVqYnKSF0,https://drive.google.com/uc?export=view&id=162kVdjk9kDvlGLtWcjOWrGR2f33QNm9b,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Orthomega® Select DHA,Unknown,Orthomega® Select DHA is a high-concentration docosahexaenoic acid (DHA) fish oil formula for those needing intensive nutritional support of this essential fatty acid.,"DHA is a fatty acid well-known for its role in cardiovascular and cognitive health, as well as in boosting mood, memory and focus. It is sourced from waters off the Chilean coast, where cold, fresh waters provide the cleanest, most sustainable source of fish in the world. Orthomega® Select DHA delivers 580 mg of DHA per soft gel in the triglyceride form for superior absorption. This high-concentration DHA fish oil is purified, vacuum-distilled and independently tested to ensure heavy metals, pesticides and polychlorinated biphenyls (PCBs) are removed to undetectable levels. While EPA/DHA combination formulas remain the backbone of any fish oil regimen, as research on fish oil continues to accumulate, new evidence has emerged supporting the value of formulations of high-intensity DHA for more targeted uses.","ESSENTIAL FATTY ACIDS, CARDIOVASCULAR HEALTH
  SPECIALTY APPLICATIONS",Unknown,https://drive.google.com/uc?export=view&id=1hqA0HKJBXdWb3OzqC8GUpSAfLCwiKrL0,https://drive.google.com/uc?export=view&id=1qAra4u02drzSYFKQEk0oOaX70a2LtKAT,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Orthomega® Select EPA,Unknown,Orthomega® Select EPA is a high-concentration eicosapentaenoic acid (EPA) fish oil designed for those needing intensive nutritional support of this essential fatty acid,"Research shows that EPA promotes a positive mental outlook and has a significant calming effect on the brain. In addition, EPA has been shown to improve joint mobility and support cardiovascular health. Orthomega® Select EPA is sourced from the Chilean coast, where cold, fresh waters provide the cleanest, most sustainable source of fish in the world. Each capsule provides 660 mg of EPA in the triglyceride form for superior absorption. This high-concentration EPA fish oil is enzymatically purified, vacuum-distilled and independently tested to ensure heavy metals, pesticides and polychlorinated biphenyls (PCBs) are removed to undetectable levels.",ESSENTIAL FATTY ACIDS MUSCULOSKELETAL HEALTH CARDIOVASCULAR HEALTH SPECIALTY APPLICATIONS,Unknown,https://drive.google.com/uc?export=view&id=1NZffEh1kLyVAbRxIGdmIT940fQbcSlly,https://drive.google.com/uc?export=view&id=1zxfD7xLOjld0x6FFtfjbRuC6lepfhPVd,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Orthomega® V,Unknown,Orthomega® V is a vegan formula that contains a high concentration of omega-3 fatty acids sourced from algae.,"Orthomega® V provides 450 mg of docosahexaenoic acid (DHA) and 225 mg of eicosapentaenoic acid (EPA) per soft gel as re-esterified triglycerides, the preferred form with superior absorption. Vitamin E (as mixed tocopherols) and rosemary extract are also added to ensure maximum purity and freshness. This formula is independently tested to ensure potency and purity. Extensive research has shown that EPA and DHA enhance cardiovascular health, promote improved brain function, and support healthy skin, joints and connective tissues. Orthomega V is a unique fish oil alternative that contains the highest available concentration of vegan-sourced EPA and DHA.",ESSENTIAL FATTY ACIDS MUSCULOSKELETAL HEALTH CARDIOVASCULAR HEALTH SPECIALTY APPLICATIONS,Unknown,https://drive.google.com/uc?export=view&id=1bTtzQ5Y7SxBXwxpDHJQWA2wfCTWj9tOc,https://drive.google.com/uc?export=view&id=1HIj8Z8oh0JEfKR8jtVPY2XCEDCgzOtgV,https://drive.google.com/uc?export=view&id=1AncC50BTIpk6uB86ILSCZrY7g4Ucw_k4,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
OrthoMune®,Epithelial Barrier Function B-Cell and T-Cell Differentiation and Memory NK Cell Activity • NAC • Quercetin • Vitamin C • Vitamin D • Zinc • Quercetin • Vitamin C • Zinc • Quercetin • Vitamin C • Zinc,"OrthoMune® combines the power of quercetin and vitamin C to support immune function in all patients including pregnant, breastfeeding, and those with autoimmunity.","OrthoMune® is a targeted blend of nutrients designed to provide broad-spectrum support to the body’s immune reserves. The formula includes quercetin, a powerful bioflavonoid that aids in supporting the immune system. Vitamin C and N-acetyl cysteine are potent antioxidants that promote respiratory function and support the function of quercetin. Vitamin D and zinc are important micronutrients needed to create a robust immune reserve. This powerful combination works to promote healthy respiratory and immune function","IMMUNE 
 HEALTH",Unknown,https://drive.google.com/uc?export=view&id=1RElfU8w7gegVyf_RQZPMQGIHYrAr-hcV,https://drive.google.com/uc?export=view&id=1dEuYBB4qNc0VV-09LBrUiaNEDwgGzvmX,https://drive.google.com/uc?export=view&id=1oDpX9UxZkm6yLD_92_zG3rxapWpDytaT,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
